0.000000e+00	0.000000e+00	1.972387e-03
0.000000e+00	2.344322e-02	2.545318e-03
0.000000e+00	4.688645e-02	2.986757e-03
0.000000e+00	7.032967e-02	3.456373e-03
0.000000e+00	9.377289e-02	3.756927e-03
0.000000e+00	1.172161e-01	3.902508e-03
0.000000e+00	1.406593e-01	4.099746e-03
0.000000e+00	1.641026e-01	4.311074e-03
0.000000e+00	1.875458e-01	4.339250e-03
0.000000e+00	2.109890e-01	4.386212e-03
0.000000e+00	2.344322e-01	4.456654e-03
0.000000e+00	2.578755e-01	4.541185e-03
0.000000e+00	2.813187e-01	4.644501e-03
0.000000e+00	3.047619e-01	4.761905e-03
0.000000e+00	3.282051e-01	4.898093e-03
0.000000e+00	3.516484e-01	4.841739e-03
0.000000e+00	3.750916e-01	4.790082e-03
0.000000e+00	3.985348e-01	4.926270e-03
0.000000e+00	4.219780e-01	4.851132e-03
0.000000e+00	4.454212e-01	4.771297e-03
0.000000e+00	4.688645e-01	4.884005e-03
0.000000e+00	4.923077e-01	4.799474e-03
0.000000e+00	5.157509e-01	4.949751e-03
0.000000e+00	5.391941e-01	4.926270e-03
0.000000e+00	5.626374e-01	4.851132e-03
0.000000e+00	5.860806e-01	4.766601e-03
0.000000e+00	6.095238e-01	4.930966e-03
0.000000e+00	6.329670e-01	4.874613e-03
0.000000e+00	6.564103e-01	4.846436e-03
0.000000e+00	6.798535e-01	4.752512e-03
0.000000e+00	7.032967e-01	4.893397e-03
0.000000e+00	7.267399e-01	4.808866e-03
0.000000e+00	7.501832e-01	4.719639e-03
0.000000e+00	7.736264e-01	4.851132e-03
0.000000e+00	7.970696e-01	4.771297e-03
0.000000e+00	8.205128e-01	4.893397e-03
0.000000e+00	8.439560e-01	4.837043e-03
0.000000e+00	8.673993e-01	4.775993e-03
0.000000e+00	8.908425e-01	4.898093e-03
0.000000e+00	9.142857e-01	4.827651e-03
0.000000e+00	9.377289e-01	4.757209e-03
0.000000e+00	9.611722e-01	4.898093e-03
0.000000e+00	9.846154e-01	4.841739e-03
0.000000e+00	1.008059e+00	4.785386e-03
0.000000e+00	1.031502e+00	4.926270e-03
0.000000e+00	1.054945e+00	4.851132e-03
0.000000e+00	1.078388e+00	4.771297e-03
0.000000e+00	1.101832e+00	4.865220e-03
0.000000e+00	1.125275e+00	4.790082e-03
0.000000e+00	1.148718e+00	4.907486e-03
0.000000e+00	1.172161e+00	4.855828e-03
0.000000e+00	1.195604e+00	4.761905e-03
0.000000e+00	1.219048e+00	4.898093e-03
0.000000e+00	1.242491e+00	4.822955e-03
0.000000e+00	1.265934e+00	4.719639e-03
0.000000e+00	1.289377e+00	4.827651e-03
0.000000e+00	1.312821e+00	4.719639e-03
0.000000e+00	1.336264e+00	4.837043e-03
0.000000e+00	1.359707e+00	4.757209e-03
0.000000e+00	1.383150e+00	4.874613e-03
0.000000e+00	1.406593e+00	4.794778e-03
0.000000e+00	1.430037e+00	4.907486e-03
0.000000e+00	1.453480e+00	4.827651e-03
0.000000e+00	1.476923e+00	4.729032e-03
0.000000e+00	1.500366e+00	4.827651e-03
